Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Batuhan,2024-11-13 20:14:28,00:00:24,Autoplayed: user action: None; ,Illegal Hayatlar: Röportaj Adam_hook_primary_16x9,HOOK,Sony PS5,00:00:24,00:00:24,TR (Turkey)
Batuhan,2024-11-13 14:08:44,00:53:34,Autoplayed: user action: User_Interaction; ,Ricky Gervais: Armageddon,,Sony PS5,00:53:36,00:53:36,TR (Turkey)
Batuhan,2024-11-13 00:08:15,00:00:45,Autoplayed: user action: None; ,Season 1 Trailer: The Night Agent,TRAILER,Sony PS5,00:00:45,00:00:45,TR (Turkey)
Batuhan,2024-11-12 17:11:58,00:00:05,Autoplayed: user action: None; ,Plot Clip: 10 Days - Part 2,HOOK,Sony PS5,00:00:05,00:00:05,TR (Turkey)
Batuhan,2024-11-12 17:11:27,00:00:20,Autoplayed: user action: None; ,Kill Bill: Vol. 1_hook_primary_16x9,HOOK,Sony PS5,00:00:20,00:00:20,TR (Turkey)
Batuhan,2024-11-12 14:34:13,00:00:12,Autoplayed: user action: None; ,Too Hot to Handle: Germany: Season 1: The Tropical Sexometer (Episode 1),,Sony PS5,00:00:12,00:00:12,TR (Turkey)
Batuhan,2024-11-12 14:33:58,00:00:01,Autoplayed: user action: None; ,Top Boy: Season 1: Bruk Up (Episode 1),,Sony PS5,00:00:01,00:00:01,TR (Turkey)
Batuhan,2024-11-12 14:33:47,00:00:07,Autoplayed: user action: None; ,Top Boy: Season 1: Bruk Up (Episode 1),,Sony PS5,00:00:07,Not latest view,TR (Turkey)
Batuhan,2024-11-12 14:33:31,00:00:01,Autoplayed: user action: None; ,Too Hot To Handle: Latino: Season 1: Sex O'Clock (Episode 1),,Sony PS5,00:00:01,00:00:01,TR (Turkey)
Batuhan,2024-11-12 11:35:51,00:00:05,Autoplayed: user action: None; ,Plot Clip: 10 Days - Part 2,HOOK,Sony PS5,00:00:05,Not latest view,TR (Turkey)
Batuhan,2024-11-12 08:08:16,00:00:09,Autoplayed: user action: None; ,Villain / Antagonist Clip: Green Snake,HOOK,Sony PS5,00:00:09,00:00:09,TR (Turkey)
Batuhan,2024-11-12 01:30:29,00:00:14,,Brooklyn Nine-Nine: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:14,Not latest view,TR (Turkey)
Batuhan,2024-11-12 01:29:40,00:00:47,,Justice League_hook_primary_16x9,HOOK,Sony PS5,00:00:47,Not latest view,TR (Turkey)
Batuhan,2024-11-12 01:28:41,00:00:58,,"House, M.D.: Season 1_hook_primary_16x9",HOOK,Sony PS5,00:00:58,Not latest view,TR (Turkey)
Batuhan,2024-11-12 01:27:57,00:00:41,,Suicide Squad_hook_primary_16x9,HOOK,Sony PS5,00:00:41,Not latest view,TR (Turkey)
Batuhan,2024-11-12 01:25:42,00:02:13,,Season 1 Trailer: Avatar The Last Airbender,TRAILER,Sony PS5,00:02:13,00:02:13,TR (Turkey)
Batuhan,2024-11-12 01:24:22,00:01:18,,Money Heist (Trailer),TRAILER,Sony PS5,00:01:18,Not latest view,TR (Turkey)
Batuhan,2024-11-12 01:22:31,00:01:48,,Season 4 Part 2 Trailer: Outer Banks,TRAILER,Sony PS5,00:01:48,Not latest view,TR (Turkey)
Batuhan,2024-11-12 01:21:35,00:00:55,,Suits: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:55,Not latest view,TR (Turkey)
Batuhan,2024-11-12 01:19:29,00:02:04,,Season 1 Trailer: The Witcher,TRAILER,Sony PS5,00:02:04,Not latest view,TR (Turkey)
Batuhan,2024-11-12 01:18:28,00:00:59,,Vikings: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:59,Not latest view,TR (Turkey)
Batuhan,2024-11-12 01:16:58,00:01:28,,Prison Break: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:01:28,Not latest view,TR (Turkey)
Batuhan,2024-11-12 01:15:57,00:01:00,,Breaking Bad: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:01:00,Not latest view,TR (Turkey)
Batuhan,2024-11-12 01:14:03,00:01:52,,Black Adam_hook_primary_16x9,HOOK,Sony PS5,00:01:52,Not latest view,TR (Turkey)
Batuhan,2024-11-12 01:13:23,00:00:39,,Dexter: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:39,Not latest view,TR (Turkey)
Batuhan,2024-11-12 01:11:59,00:01:23,Autoplayed: user action: None; ,Alita: Battle Angel_hook_primary_16x9,HOOK,Sony PS5,00:01:23,Not latest view,TR (Turkey)
Batuhan,2024-11-11 23:09:02,02:02:55,,Now You See Me 2,,Sony PS5,02:02:55,02:02:55,TR (Turkey)
Batuhan,2024-11-11 23:08:14,00:00:06,Autoplayed: user action: None; ,Season 1 Villain / Antagonist Clip: The cage,HOOK,Sony PS5,00:00:06,00:00:06,TR (Turkey)
Batuhan,2024-11-11 22:35:37,00:00:08,Autoplayed: user action: None; ,Priest_hook_primary_16x9,HOOK,Sony PS5,00:00:08,00:00:08,TR (Turkey)
Batuhan,2024-11-11 22:35:24,00:00:09,Autoplayed: user action: None; ,Boyz N the Hood_hook_04_16x9,HOOK,Sony PS5,00:00:09,00:00:09,TR (Turkey)
Batuhan,2024-11-11 22:35:15,00:00:07,Autoplayed: user action: None; ,Cliffhanger Clip: Hunger,HOOK,Sony PS5,00:00:07,00:00:07,TR (Turkey)
Batuhan,2024-11-11 22:35:00,00:00:04,Autoplayed: user action: User_Interaction; ,Get Out_hook_03_16x9,HOOK,Sony PS5,00:00:04,00:00:04,TR (Turkey)
Batuhan,2024-11-11 22:34:48,00:00:11,Autoplayed: user action: None; ,Halloween_hook_04_16x9,HOOK,Sony PS5,00:00:11,00:00:11,TR (Turkey)
Batuhan,2024-11-11 22:34:28,00:00:06,Autoplayed: user action: None; ,Zaferin Rengi_hook_03_16x9,HOOK,Sony PS5,00:00:06,00:00:06,TR (Turkey)
Batuhan,2024-11-11 22:33:48,00:00:04,Autoplayed: user action: None; ,Ultraman: Rising - Baseline Clip 2,HOOK,Sony PS5,00:00:04,00:00:04,TR (Turkey)
Batuhan,2024-11-11 22:33:42,00:00:04,Autoplayed: user action: None; ,Next Gen (Trailer),TRAILER,Sony PS5,00:00:04,00:00:04,TR (Turkey)
Batuhan,2024-11-11 22:33:28,00:00:11,Autoplayed: user action: None; ,Monster House_hook_primary_16x9,HOOK,Sony PS5,00:00:11,00:00:11,TR (Turkey)
Batuhan,2024-11-11 22:32:11,00:00:12,Autoplayed: user action: None; ,Trailer: Time Cut,TRAILER,Sony PS5,00:00:12,00:00:12,TR (Turkey)
Batuhan,2024-11-11 22:31:58,00:00:08,Autoplayed: user action: None; ,Villain / Antagonist Clip: Green Snake,HOOK,Sony PS5,00:00:08,Not latest view,TR (Turkey)
Batuhan,2024-11-11 22:23:18,00:00:04,Autoplayed: user action: None; ,Season 1 Clip 3: Murder Mindfully,HOOK,Sony PS5,00:00:04,00:00:04,TR (Turkey)
Batuhan,2024-11-11 22:22:41,00:00:10,Autoplayed: user action: None; ,Aykut Eniste_hook_03_16x9,HOOK,Sony PS5,00:00:10,00:00:10,TR (Turkey)
Batuhan,2024-11-11 22:21:37,00:00:48,Autoplayed: user action: None; ,Spider-Man: Into the Spider-Verse_hook_primary_16x9_backfill,HOOK,Sony PS5,00:00:48,00:00:48,TR (Turkey)
Batuhan,2024-11-11 22:20:41,00:00:05,Autoplayed: user action: None; ,Clip7,HOOK,Sony PS5,00:00:05,00:00:05,TR (Turkey)
Batuhan,2024-11-11 22:20:21,00:00:06,Autoplayed: user action: None; ,Little Man_hook_01_16x9_backfill,HOOK,Sony PS5,00:00:06,00:00:06,TR (Turkey)
Batuhan,2024-11-11 22:19:59,00:00:05,Autoplayed: user action: None; ,A.X.L. (Trailer),TRAILER,Sony PS5,00:00:05,00:00:05,TR (Turkey)
Batuhan,2024-11-11 22:18:21,00:00:08,Autoplayed: user action: None; ,The Predator_hook_02_16x9,HOOK,Sony PS5,00:00:08,00:00:08,TR (Turkey)
Batuhan,2024-11-11 22:17:55,00:00:09,Autoplayed: user action: None; ,Season 3 Genre Specific Moment Clip 2: The Witcher,HOOK,Sony PS5,00:00:09,00:00:09,TR (Turkey)
Batuhan,2024-11-11 17:16:17,00:00:07,Autoplayed: user action: None; ,Season 2 Trailer: Arcane,TRAILER,Sony PS5,00:00:07,Not latest view,TR (Turkey)
Batuhan,2024-11-11 15:23:42,00:00:13,Autoplayed: user action: None; ,Season 2 Teaser: Arcane (Act 2 Look Ahead),TEASER_TRAILER,Sony PS5,00:00:13,00:00:13,TR (Turkey)
Batuhan,2024-11-11 14:41:44,00:36:55,,Arcane: Season 2: Finally Got the Name Right (Episode 3),,Sony PS5,00:36:55,00:36:55,TR (Turkey)
Batuhan,2024-11-11 12:46:27,00:00:15,Autoplayed: user action: None; ,Arcane: Season 2: Finally Got the Name Right (Episode 3),,Sony PS5,00:00:28,Not latest view,TR (Turkey)
Batuhan,2024-11-11 11:34:06,00:36:17,Autoplayed: user action: User_Interaction; ,Arcane: Season 2: Watch It All Burn (Episode 2),,Sony PS5,00:36:26,00:36:26,TR (Turkey)
Batuhan,2024-11-11 10:56:49,00:37:14,,Arcane: Season 2: Heavy Is the Crown (Episode 1),,Sony PS5,00:37:14,Not latest view,TR (Turkey)
Batuhan,2024-11-11 10:52:35,00:04:11,,Season 1 Recap: Arcane,RECAP,Sony PS5,00:04:11,00:04:11,TR (Turkey)
Batuhan,2024-11-11 10:52:26,00:00:03,Autoplayed: user action: None; ,Arcane: Season 1: Welcome to the Playground (Episode 1),,Sony PS5,00:00:03,Not latest view,TR (Turkey)
Batuhan,2024-11-11 00:15:49,00:00:04,Autoplayed: user action: None; ,Rick and Morty: Season 7: Air Force Wong (Episode 3),,Sony PS5,00:00:04,Not latest view,TR (Turkey)
Batuhan,2024-11-10 23:53:11,00:22:37,,Rick and Morty: Season 7: The Jerrick Trap (Episode 2),,Sony PS5,00:22:37,00:22:37,TR (Turkey)
Batuhan,2024-11-10 23:30:50,00:22:20,,Rick and Morty: Season 7: How Poopy Got His Poop Back (Episode 1),,Sony PS5,00:22:20,00:22:20,TR (Turkey)
Batuhan,2024-11-10 23:08:51,00:21:58,,Rick and Morty: Season 6: Ricktional Mortpoons Rickmas Mortcation (Episode 10),,Sony PS5,00:21:58,00:21:58,TR (Turkey)
Batuhan,2024-11-10 22:46:32,00:22:18,,Rick and Morty: Season 6: A Rick in King Mortur's Mort (Episode 9),,Sony PS5,00:22:18,00:22:18,TR (Turkey)
Batuhan,2024-11-10 22:24:02,00:22:24,Autoplayed: user action: User_Interaction; ,Rick and Morty: Season 6: Analyze Piss (Episode 8),,Sony PS5,00:22:24,00:22:24,TR (Turkey)
Batuhan,2024-11-10 21:34:48,00:47:24,,"Stranger Things: Stranger Things 3: Chapter One: Suzie, Do You Copy? (Episode 1)",,Sony PS5,00:47:24,00:47:24,TR (Turkey)
Batuhan,2024-11-10 20:35:28,00:59:19,,Stranger Things: Stranger Things 2: Chapter Nine: The Gate (Episode 9),,Sony PS5,00:59:22,00:59:22,TR (Turkey)
Batuhan,2024-11-10 20:12:49,00:20:00,,Stranger Things: Stranger Things 2: Chapter Eight: The Mind Flayer (Episode 8),,Sony PS5,00:44:50,00:44:50,TR (Turkey)
Batuhan,2024-11-10 17:56:38,00:00:05,Autoplayed: user action: User_Interaction; ,Season 2 Teaser 2: Arcane,TEASER_TRAILER,Sony PS5,00:00:05,00:00:05,TR (Turkey)
Batuhan,2024-11-09 08:23:26,00:34:03,,The Life and Movies of Erşan Kuneri: Season 2: Bitter Father (Episode 5),,Sony PS5,00:34:03,00:34:03,TR (Turkey)
Batuhan,2024-11-09 08:22:46,00:00:30,Autoplayed: user action: User_Interaction; ,The Life and Movies of Erşan Kuneri: Season 2: Wrapped Up: Yaprak (Episode 4),,Sony PS5,00:00:30,00:00:30,TR (Turkey)
Batuhan,2024-11-09 02:13:41,00:01:04,,Shadowhunters (Trailer),TRAILER,Sony PS5,00:01:04,00:01:04,TR (Turkey)
Batuhan,2024-11-09 02:11:23,00:02:16,,Part 1 Trailer: Lupin,TRAILER,Sony PS5,00:02:16,00:02:16,TR (Turkey)
Batuhan,2024-11-09 02:10:26,00:00:55,,Suits: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:55,Not latest view,TR (Turkey)
Batuhan,2024-11-09 02:07:59,00:02:26,,Season 1 Trailer: Arcane,TRAILER,Sony PS5,00:02:26,00:02:26,TR (Turkey)
Batuhan,2024-11-09 02:05:45,00:02:12,,Altered Carbon (Trailer),TRAILER,Sony PS5,00:02:12,00:02:12,TR (Turkey)
Batuhan,2024-11-09 02:03:29,00:02:13,,Season 1 Trailer: Avatar The Last Airbender,TRAILER,Sony PS5,00:02:13,Not latest view,TR (Turkey)
Batuhan,2024-11-09 02:01:24,00:02:04,,Season 1 Trailer: The Witcher,TRAILER,Sony PS5,00:02:04,Not latest view,TR (Turkey)
Batuhan,2024-11-09 02:01:07,00:00:14,,Brooklyn Nine-Nine: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:14,Not latest view,TR (Turkey)
Batuhan,2024-11-09 01:59:47,00:01:18,,Money Heist (Trailer),TRAILER,Sony PS5,00:01:18,Not latest view,TR (Turkey)
Batuhan,2024-11-09 01:58:22,00:01:23,,Alita: Battle Angel_hook_primary_16x9,HOOK,Sony PS5,00:01:23,Not latest view,TR (Turkey)
Batuhan,2024-11-09 01:56:32,00:01:48,,Season 4 Part 2 Trailer: Outer Banks,TRAILER,Sony PS5,00:01:48,Not latest view,TR (Turkey)
Batuhan,2024-11-09 01:55:30,00:01:00,,Breaking Bad: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:01:00,Not latest view,TR (Turkey)
Batuhan,2024-11-09 01:54:01,00:01:28,,Prison Break: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:01:28,Not latest view,TR (Turkey)
Batuhan,2024-11-09 01:53:20,00:00:39,,Dexter: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:39,Not latest view,TR (Turkey)
Batuhan,2024-11-09 01:52:20,00:00:59,Autoplayed: user action: None; ,Vikings: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:59,Not latest view,TR (Turkey)
Batuhan,2024-11-09 00:12:27,01:38:41,,Grown Ups,,Sony PS5,01:38:42,01:38:42,TR (Turkey)
Batuhan,2024-11-09 00:11:10,00:01:15,Autoplayed: user action: User_Interaction; ,Grown Ups_hook_primary_16x9_backfill,HOOK,Sony PS5,00:01:15,00:01:15,TR (Turkey)
Batuhan,2024-11-09 00:10:44,00:00:22,Autoplayed: user action: None; ,Villain / Antagonist Clip: The Gray Man,HOOK,Sony PS5,00:00:22,00:00:22,TR (Turkey)
Batuhan,2024-11-09 00:09:19,00:01:03,Autoplayed: user action: None; ,The Old Guard (Trailer),TRAILER,Sony PS5,00:01:03,00:01:03,TR (Turkey)
Batuhan,2024-11-09 00:08:56,00:00:07,Autoplayed: user action: None; ,Baywatch_hook_primary_16x9,HOOK,Sony PS5,00:00:07,00:00:07,TR (Turkey)
Batuhan,2024-11-09 00:07:10,00:00:08,Autoplayed: user action: None; ,The Mummy_hook_02_16x9_backfill,HOOK,Sony PS5,00:00:08,00:00:08,TR (Turkey)
Batuhan,2024-11-08 20:22:21,00:00:48,Autoplayed: user action: None; ,Designated Survivor: Season 1: The First Day (Episode 2),,Sony PS5,00:01:35,00:01:35,TR (Turkey)
Batuhan,2024-11-08 19:39:05,00:42:46,,Designated Survivor: Season 1: Pilot (Episode 1),,Sony PS5,00:42:11,00:42:11,TR (Turkey)
Batuhan,2024-11-08 19:37:44,00:00:02,Autoplayed: user action: None; ,The Gray Man,,Sony PS5,00:00:02,00:00:02,TR (Turkey)
Batuhan,2024-11-08 03:53:39,00:00:04,Autoplayed: user action: None; ,Rick and Morty: Season 6: Analyze Piss (Episode 8),,Sony PS5,00:00:04,Not latest view,TR (Turkey)
Batuhan,2024-11-08 03:32:22,00:21:16,,Rick and Morty: Season 6: Full Meta JackRick (Episode 7),,Sony PS5,00:21:16,00:21:16,TR (Turkey)
Batuhan,2024-11-08 03:09:51,00:22:31,,Rick and Morty: Season 6: JuRicksic Mort (Episode 6),,Sony PS5,00:22:31,00:22:31,TR (Turkey)
Batuhan,2024-11-08 02:47:11,00:22:39,,Rick and Morty: Season 6: Final DeSmithation (Episode 5),,Sony PS5,00:22:39,00:22:39,TR (Turkey)
Batuhan,2024-11-08 02:26:21,00:20:49,,Rick and Morty: Season 6: Night Family (Episode 4),,Sony PS5,00:20:49,00:20:49,TR (Turkey)
Batuhan,2024-11-08 02:04:18,00:22:03,,Rick and Morty: Season 6: Bethic Twinstinct (Episode 3),,Sony PS5,00:22:03,00:22:03,TR (Turkey)
Batuhan,2024-11-08 02:03:48,00:00:09,Autoplayed: user action: None; ,The Equalizer 2_hook_primary_16x9,HOOK,Sony PS5,00:00:09,00:00:09,TR (Turkey)
Batuhan,2024-11-08 02:03:18,00:00:22,Autoplayed: user action: None; ,Pacific Rim Uprising_hook_primary_16x9,HOOK,Sony PS5,00:00:22,00:00:22,TR (Turkey)
Batuhan,2024-11-08 02:02:52,00:00:08,Autoplayed: user action: None; ,Season 4 Part 2 Trailer: Outer Banks,TRAILER,Sony PS5,00:00:08,Not latest view,TR (Turkey)
Batuhan,2024-11-07 00:52:40,00:00:04,Autoplayed: user action: None; ,Stranger Things: Stranger Things 3: Chapter Two: The Mall Rats (Episode 2),,Sony PS5,00:00:09,Not latest view,TR (Turkey)
Batuhan,2024-11-07 00:05:11,00:47:28,,"Stranger Things: Stranger Things 3: Chapter One: Suzie, Do You Copy? (Episode 1)",,Sony PS5,00:47:28,Not latest view,TR (Turkey)
Batuhan,2024-11-06 23:05:51,00:59:18,,Stranger Things: Stranger Things 2: Chapter Nine: The Gate (Episode 9),,Sony PS5,00:59:22,Not latest view,TR (Turkey)
Batuhan,2024-11-06 22:15:08,00:44:46,Autoplayed: user action: User_Interaction; ,Stranger Things: Stranger Things 2: Chapter Eight: The Mind Flayer (Episode 8),,Sony PS5,00:44:50,Not latest view,TR (Turkey)
Batuhan,2024-11-06 21:15:55,00:44:54,Autoplayed: user action: User_Interaction; ,Stranger Things: Stranger Things 2: Chapter Seven: The Lost Sister (Episode 7),,Sony PS5,00:42:27,00:42:27,TR (Turkey)
Batuhan,2024-11-06 21:12:19,00:00:58,Autoplayed: user action: None; ,Season 1 Clip 3: Murder Mindfully,HOOK,Sony PS5,00:00:58,Not latest view,TR (Turkey)
Batuhan,2024-11-06 17:59:01,00:00:02,Autoplayed: user action: None; ,Stranger Things: Stranger Things 2: Chapter Seven: The Lost Sister (Episode 7),,Sony PS5,00:00:02,Not latest view,TR (Turkey)
Batuhan,2024-11-06 17:07:21,00:51:02,Autoplayed: user action: User_Interaction; ,Stranger Things: Stranger Things 2: Chapter Six: The Spy (Episode 6),,Sony PS5,00:48:53,00:48:53,TR (Turkey)
Batuhan,2024-11-06 15:26:53,00:54:59,,Stranger Things: Stranger Things 2: Chapter Five: Dig Dug (Episode 5),,Sony PS5,00:55:06,00:55:06,TR (Turkey)
Batuhan,2024-11-06 12:46:26,00:00:10,,Stranger Things: Stranger Things 2: Chapter Five: Dig Dug (Episode 5),,Sony PS5,00:00:13,Not latest view,TR (Turkey)
Batuhan,2024-11-06 12:02:20,00:43:56,Autoplayed: user action: User_Interaction; ,Stranger Things: Stranger Things 2: Chapter Four: Will the Wise (Episode 4),,Sony PS5,00:43:20,00:43:20,TR (Turkey)
Batuhan,2024-11-06 11:14:48,00:47:30,Autoplayed: user action: User_Interaction; ,Stranger Things: Stranger Things 2: Chapter Three: The Pollywog (Episode 3),,Sony PS5,00:47:59,00:47:59,TR (Turkey)
Batuhan,2024-11-06 10:21:56,00:52:50,,"Stranger Things: Stranger Things 2: Chapter Two: Trick or Treat, Freak (Episode 2)",,Sony PS5,00:52:54,00:52:54,TR (Turkey)
Batuhan,2024-11-06 10:11:21,00:10:34,,Stranger Things: Stranger Things 2: Chapter One: MADMAX (Episode 1),,Sony PS5,00:45:17,00:45:17,TR (Turkey)
Batuhan,2024-11-06 08:34:56,00:00:03,,Stranger Things: Stranger Things 2: Chapter One: MADMAX (Episode 1),,Sony PS5,00:34:46,Not latest view,TR (Turkey)
Batuhan,2024-11-06 01:02:51,00:00:04,Autoplayed: user action: None; ,Stranger Things: Stranger Things 2: Chapter Four: Will the Wise (Episode 4),,Sony PS5,00:00:07,Not latest view,TR (Turkey)
Batuhan,2024-11-06 00:14:56,00:47:54,,Stranger Things: Stranger Things 2: Chapter Three: The Pollywog (Episode 3),,Sony PS5,00:47:59,Not latest view,TR (Turkey)
Batuhan,2024-11-05 23:22:05,00:52:50,,"Stranger Things: Stranger Things 2: Chapter Two: Trick or Treat, Freak (Episode 2)",,Sony PS5,00:52:54,Not latest view,TR (Turkey)
Batuhan,2024-11-05 22:34:49,00:45:12,,Stranger Things: Stranger Things 2: Chapter One: MADMAX (Episode 1),,Sony PS5,00:45:18,Not latest view,TR (Turkey)
Batuhan,2024-11-05 21:26:59,00:52:31,,Stranger Things: Season 1: Chapter Eight: The Upside Down (Episode 8),,Sony PS5,00:52:45,00:52:45,TR (Turkey)
Batuhan,2024-11-05 20:18:49,00:40:08,Autoplayed: user action: User_Interaction; ,Stranger Things: Season 1: Chapter Seven: The Bathtub (Episode 7),,Sony PS5,00:39:54,00:39:54,TR (Turkey)
Batuhan,2024-11-05 19:34:55,00:43:44,Autoplayed: user action: User_Interaction; ,Stranger Things: Season 1: Chapter Six: The Monster (Episode 6),,Sony PS5,00:44:32,00:44:32,TR (Turkey)
Batuhan,2024-11-05 17:43:12,00:53:34,Autoplayed: user action: User_Interaction; ,Stranger Things: Season 1: Chapter Five: The Flea and the Acrobat (Episode 5),,Sony PS5,00:50:57,00:50:57,TR (Turkey)
Batuhan,2024-11-05 16:45:51,00:48:25,Autoplayed: user action: User_Interaction; ,Stranger Things: Season 1: Chapter Four: The Body (Episode 4),,Sony PS5,00:48:25,00:48:25,TR (Turkey)
Batuhan,2024-11-05 08:54:29,00:00:16,Autoplayed: user action: None; ,Stranger Things: Season 1: Chapter Four: The Body (Episode 4),,Sony PS5,00:00:21,Not latest view,TR (Turkey)
Batuhan,2024-11-05 08:39:08,00:15:02,,"Stranger Things: Season 1: Chapter Three: Holly, Jolly (Episode 3)",,Sony PS5,00:49:48,00:49:48,TR (Turkey)
Batuhan,2024-11-05 08:38:43,00:00:17,Autoplayed: user action: None; ,Anchorman 2: The Legend Continues_hook_primary_16x9,HOOK,Sony PS5,00:00:17,00:00:17,TR (Turkey)
Batuhan,2024-11-05 00:10:12,00:35:58,Autoplayed: user action: User_Interaction; ,"Stranger Things: Season 1: Chapter Three: Holly, Jolly (Episode 3)",,Sony PS5,00:38:12,Not latest view,TR (Turkey)
Batuhan,2024-11-04 23:16:52,00:53:19,Autoplayed: user action: User_Interaction; ,Stranger Things: Season 1: Chapter Two: The Weirdo on Maple Street (Episode 2),,Sony PS5,00:53:19,00:53:19,TR (Turkey)
Batuhan,2024-11-04 23:16:41,00:00:06,Autoplayed: user action: None; ,Friends: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:06,00:00:06,TR (Turkey)
Batuhan,2024-11-04 17:06:47,00:00:07,Autoplayed: user action: None; ,Stranger Things: Season 1: Chapter Two: The Weirdo on Maple Street (Episode 2),,Sony PS5,00:00:11,Not latest view,TR (Turkey)
Batuhan,2024-11-04 16:20:15,00:46:29,,Stranger Things: Season 1: Chapter One: The Vanishing of Will Byers (Episode 1),,Sony PS5,00:46:29,00:46:29,TR (Turkey)
Batuhan,2024-11-04 13:18:21,00:01:51,,Black Adam_hook_primary_16x9,HOOK,Sony PS5,00:01:51,Not latest view,TR (Turkey)
Batuhan,2024-11-04 13:17:25,00:00:55,,Suits: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:55,Not latest view,TR (Turkey)
Batuhan,2024-11-04 13:16:24,00:01:00,,Breaking Bad: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:01:00,Not latest view,TR (Turkey)
Batuhan,2024-11-04 13:15:44,00:00:39,Autoplayed: user action: None; ,Dexter: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:39,Not latest view,TR (Turkey)
Batuhan,2024-11-04 12:18:59,00:32:36,Autoplayed: user action: User_Interaction; ,Inside Job: Part 2: Appleton (Episode 8),,Sony PS5,00:26:39,00:26:39,TR (Turkey)
Batuhan,2024-11-04 11:52:45,00:25:48,,Inside Job: Part 2: Project Reboot (Episode 7),,Sony PS5,00:25:37,00:25:37,TR (Turkey)
Batuhan,2024-11-04 11:19:32,00:07:45,Autoplayed: user action: User_Interaction; ,Inside Job: Part 2: Project Reboot (Episode 7),,Sony PS5,00:00:02,Not latest view,TR (Turkey)
Batuhan,2024-11-04 10:54:03,00:25:24,Autoplayed: user action: User_Interaction; ,Inside Job: Part 2: Rontagion (Episode 6),,Sony PS5,00:25:05,00:25:05,TR (Turkey)
Batuhan,2024-11-04 10:07:32,00:26:35,,Inside Job: Part 2: Brettwork (Episode 5),,Sony PS5,00:26:36,00:26:36,TR (Turkey)
Batuhan,2024-11-02 18:07:06,00:00:04,Autoplayed: user action: None; ,Inside Job: Part 2: Brettwork (Episode 5),,Sony PS5,00:00:09,Not latest view,TR (Turkey)
Batuhan,2024-11-02 17:41:28,00:25:06,,Inside Job: Part 2: We Found Love in a Popeless Place (Episode 4),,Sony PS5,00:24:25,00:24:25,TR (Turkey)
Batuhan,2024-11-02 17:41:02,00:00:03,Autoplayed: user action: None; ,Inside Job: Part 1: Buzzkill (Episode 8),,Sony PS5,00:00:03,00:00:03,TR (Turkey)
Batuhan,2024-11-01 23:02:00,00:00:39,Autoplayed: user action: None; ,Inception_hook_primary_16x9,HOOK,Sony PS5,00:00:39,00:00:39,TR (Turkey)
Batuhan,2024-10-31 23:06:59,00:00:09,Autoplayed: user action: None; ,Black Adam_hook_05_16x9,HOOK,Sony PS5,00:00:09,00:00:09,TR (Turkey)
Batuhan,2024-10-30 21:51:53,00:00:02,Autoplayed: user action: None; ,The Predator,,Sony PS5,00:00:02,00:00:02,TR (Turkey)
Batuhan,2024-10-30 21:51:37,00:00:03,Autoplayed: user action: None; ,Venom: Let There Be Carnage,,Sony PS5,00:00:03,00:00:03,TR (Turkey)
Batuhan,2024-10-24 01:23:28,00:00:04,Autoplayed: user action: None; ,Inside Job: Part 1: Buzzkill (Episode 8),,Sony PS5,00:00:09,Not latest view,TR (Turkey)
Batuhan,2024-10-24 00:57:29,00:25:57,Autoplayed: user action: None; ,Inside Job: Part 1: Ghost Protocol (Episode 7),,Sony PS5,00:26:02,00:26:02,TR (Turkey)
Batuhan,2024-10-24 00:31:57,00:25:30,Autoplayed: user action: None; ,Inside Job: Part 1: My Big Flat Earth Wedding (Episode 6),,Sony PS5,00:25:35,00:25:35,TR (Turkey)
Batuhan,2024-10-24 00:07:00,00:24:54,,Inside Job: Part 1: The Brettfast Club (Episode 5),,Sony PS5,00:24:59,00:24:59,TR (Turkey)
Batuhan,2024-10-23 23:40:43,00:25:59,Autoplayed: user action: User_Interaction; ,Inside Job: Part 1: Sex Machina (Episode 4),,Sony PS5,00:25:24,00:25:24,TR (Turkey)
Batuhan,2024-10-23 23:27:49,00:12:52,Autoplayed: user action: User_Interaction; ,Inside Job: Part 1: Blue Bloods (Episode 3),,Sony PS5,00:26:52,00:26:52,TR (Turkey)
Batuhan,2024-10-23 23:05:18,00:22:23,,Rick and Morty: Season 6: Rick: A Mort Well Lived (Episode 2),,Sony PS5,00:22:23,00:22:23,TR (Turkey)
